Name	Length
Zm00001eb172660_T001	399
Zm00001eb172680_T001	1767
Zm00001eb172690_T001	511
Zm00001eb172700_T002	2302
Zm00001eb172710_T001	792
Zm00001eb172720_T001	479
Zm00001eb172730_T001	358
Zm00001eb172740_T001	1505
Zm00001eb172750_T001	258
Zm00001eb172760_T001	501
Zm00001eb172770_T001	1699
Zm00001eb172780_T002	1740
Zm00001eb172800_T001	1931
Zm00001eb172810_T001	459
Zm00001eb172820_T001	758
Zm00001eb172830_T001	551
Zm00001eb172840_T001	792
Zm00001eb172850_T001	1101
Zm00001eb172860_T001	1671
Zm00001eb172870_T001	386
Zm00001eb172880_T001	1201
Zm00001eb172890_T001	533
Zm00001eb172900_T001	2137
Zm00001eb172910_T001	2620
Zm00001eb172920_T001	3641
Zm00001eb172930_T001	1124
Zm00001eb172940_T001	1992
Zm00001eb172950_T001	1951
Zm00001eb172960_T001	552
Zm00001eb172970_T001	2439
Zm00001eb172980_T001	1507
Zm00001eb172990_T001	568
Zm00001eb173000_T001	478
Zm00001eb173010_T001	564
Zm00001eb173020_T001	1533
Zm00001eb173030_T001	801
Zm00001eb173050_T001	3571
Zm00001eb173060_T001	835
Zm00001eb173070_T001	1314
Zm00001eb173080_T001	2191
Zm00001eb173090_T001	1815
Zm00001eb173100_T001	2379
Zm00001eb173120_T001	426
Zm00001eb173130_T004	1214
Zm00001eb173140_T001	1126
Zm00001eb173150_T004	2879
Zm00001eb173160_T001	2016
Zm00001eb173170_T001	2801
Zm00001eb173180_T002	1656
Zm00001eb173190_T001	2617
Zm00001eb173200_T001	871
Zm00001eb173210_T001	1131
Zm00001eb173220_T002	899
Zm00001eb173230_T002	1025
Zm00001eb173240_T002	1897
Zm00001eb173250_T001	540
Zm00001eb173260_T001	2105
Zm00001eb173270_T001	2070
Zm00001eb173280_T001	814
Zm00001eb173290_T001	1528
Zm00001eb173320_T001	1928
Zm00001eb173330_T004	2126
Zm00001eb173340_T001	438
Zm00001eb173350_T001	1847
Zm00001eb173360_T001	1556
Zm00001eb173380_T005	3309
Zm00001eb173390_T002	1680
Zm00001eb173410_T005	1702
Zm00001eb173420_T001	2614
Zm00001eb173440_T001	2359
Zm00001eb173450_T001	276
Zm00001eb173470_T001	627
Zm00001eb173480_T001	3367
Zm00001eb173490_T001	1550
Zm00001eb173500_T001	1457
Zm00001eb173510_T001	937
Zm00001eb173520_T001	1342
Zm00001eb173530_T001	356
Zm00001eb173540_T002	1699
Zm00001eb173550_T001	465
Zm00001eb173560_T001	1291
Zm00001eb173570_T001	989
Zm00001eb173580_T001	988
Zm00001eb173590_T001	928
Zm00001eb173600_T001	1031
Zm00001eb173610_T001	914
Zm00001eb173630_T001	306
Zm00001eb173640_T001	2060
Zm00001eb173650_T002	1943
Zm00001eb173660_T002	2074
Zm00001eb173670_T001	2932
Zm00001eb173680_T001	1161
Zm00001eb173690_T001	625
Zm00001eb173700_T002	1077
Zm00001eb173710_T002	1293
Zm00001eb173720_T001	823
Zm00001eb173730_T002	1048
Zm00001eb173740_T001	977
Zm00001eb173750_T001	405
Zm00001eb173760_T001	740
Zm00001eb173770_T001	430
Zm00001eb173780_T001	298
Zm00001eb173790_T001	741
Zm00001eb173800_T001	477
Zm00001eb173810_T001	723
Zm00001eb173820_T001	2573
Zm00001eb173830_T001	945
Zm00001eb173840_T003	1869
Zm00001eb173870_T001	543
Zm00001eb173880_T005	2168
Zm00001eb173890_T001	954
Zm00001eb173900_T001	2048
Zm00001eb173910_T001	492
Zm00001eb173930_T001	2154
Zm00001eb173940_T001	2145
Zm00001eb173950_T001	984
Zm00001eb173960_T001	1918
Zm00001eb173970_T001	1774
Zm00001eb173980_T001	1940
Zm00001eb173990_T001	955
Zm00001eb174000_T003	1396
Zm00001eb174010_T001	1377
Zm00001eb174020_T001	612
Zm00001eb174030_T001	3230
Zm00001eb174050_T001	1302
Zm00001eb174060_T001	1596
Zm00001eb174070_T001	1955
Zm00001eb174080_T002	3823
Zm00001eb174090_T001	3352
Zm00001eb174100_T001	3425
Zm00001eb174120_T001	2139
Zm00001eb174130_T005	1499
Zm00001eb174140_T001	240
Zm00001eb174160_T001	2437
Zm00001eb174170_T001	3267
Zm00001eb174180_T001	1010
Zm00001eb174190_T001	2016
Zm00001eb174200_T004	1680
Zm00001eb174210_T001	2411
Zm00001eb174220_T001	1231
Zm00001eb174240_T001	681
Zm00001eb174260_T001	867
Zm00001eb174270_T001	2529
Zm00001eb174280_T001	867
Zm00001eb174300_T001	952
Zm00001eb174310_T001	995
Zm00001eb174320_T001	2508
Zm00001eb174330_T001	2206
Zm00001eb174340_T001	2377
Zm00001eb174360_T001	3071
Zm00001eb174370_T001	2497
Zm00001eb174380_T001	243
Zm00001eb174400_T001	516
Zm00001eb174410_T001	723
Zm00001eb174420_T001	746
Zm00001eb174430_T001	439
Zm00001eb174440_T001	5320
Zm00001eb174450_T001	2581
Zm00001eb174460_T001	2178
Zm00001eb174480_T001	1346
Zm00001eb174500_T001	2518
Zm00001eb174510_T001	489
Zm00001eb174520_T002	2136
Zm00001eb174530_T001	4400
Zm00001eb174540_T001	1059
Zm00001eb174550_T002	2317
Zm00001eb174560_T001	2457
Zm00001eb174570_T001	2762
Zm00001eb174580_T001	477
Zm00001eb174590_T001	2882
Zm00001eb174600_T001	1285
Zm00001eb174610_T001	1920
Zm00001eb174620_T001	2119
Zm00001eb174630_T004	3785
Zm00001eb174640_T005	4159
Zm00001eb174650_T001	1977
Zm00001eb174660_T001	593
Zm00001eb174670_T002	1971
Zm00001eb174690_T001	513
Zm00001eb174700_T001	613
Zm00001eb174710_T001	1592
Zm00001eb174730_T001	2440
Zm00001eb174750_T001	783
Zm00001eb174760_T001	321
Zm00001eb174770_T001	3187
Zm00001eb174780_T001	1272
Zm00001eb174790_T001	1435
Zm00001eb174800_T001	435
Zm00001eb174810_T001	519
Zm00001eb174820_T001	660
Zm00001eb174830_T001	1143
Zm00001eb174840_T001	813
Zm00001eb174850_T001	1449
Zm00001eb174860_T001	1252
Zm00001eb174880_T001	3940
Zm00001eb174900_T001	1936
Zm00001eb174930_T003	786
Zm00001eb174940_T001	834
Zm00001eb174950_T001	849
Zm00001eb174960_T001	640
Zm00001eb174970_T001	2179
Zm00001eb174980_T001	1070
Zm00001eb174990_T001	1869
Zm00001eb175000_T001	558
Zm00001eb175010_T001	470
Zm00001eb175030_T001	2055
Zm00001eb175040_T001	2053
Zm00001eb175050_T001	3141
Zm00001eb175060_T001	754
Zm00001eb175070_T001	2593
Zm00001eb175090_T001	2283
Zm00001eb175100_T001	1181
Zm00001eb175120_T001	3421
Zm00001eb175130_T001	393
Zm00001eb175140_T004	1389
Zm00001eb175150_T003	1749
Zm00001eb175160_T001	662
Zm00001eb175170_T001	504
Zm00001eb175180_T001	1182
Zm00001eb175190_T003	2235
Zm00001eb175200_T002	907
Zm00001eb175210_T001	372
Zm00001eb175220_T001	1067
Zm00001eb175230_T001	2625
Zm00001eb175240_T001	481
Zm00001eb175250_T001	2883
Zm00001eb175260_T001	204
Zm00001eb175270_T001	1567
Zm00001eb175280_T005	1453
Zm00001eb175290_T001	363
Zm00001eb175300_T001	492
Zm00001eb175310_T001	528
Zm00001eb175320_T001	627
Zm00001eb175330_T001	321
Zm00001eb175340_T001	638
Zm00001eb175350_T002	711
Zm00001eb175360_T001	390
Zm00001eb175370_T001	770
Zm00001eb175380_T001	396
Zm00001eb175390_T001	775
Zm00001eb175400_T001	2387
Zm00001eb175410_T001	327
Zm00001eb175420_T001	654
Zm00001eb175430_T002	1581
Zm00001eb175450_T001	1254
Zm00001eb175460_T002	1282
Zm00001eb175470_T001	2182
Zm00001eb175480_T001	480
Zm00001eb175490_T001	699
Zm00001eb175500_T001	1435
Zm00001eb175510_T001	1401
Zm00001eb175520_T001	743
Zm00001eb175530_T001	618
Zm00001eb175540_T003	1714
Zm00001eb175550_T001	2929
Zm00001eb175560_T001	1547
Zm00001eb175570_T001	414
Zm00001eb175580_T001	1838
Zm00001eb175590_T003	1084
Zm00001eb175600_T001	1105
Zm00001eb175610_T001	3012
Zm00001eb175620_T002	910
Zm00001eb175630_T001	2382
Zm00001eb175640_T001	1573
Zm00001eb175650_T001	1186
Zm00001eb175660_T001	1186
Zm00001eb175670_T001	4450
Zm00001eb175710_T001	324
Zm00001eb175720_T001	1209
Zm00001eb175730_T001	375
Zm00001eb175740_T001	375
Zm00001eb175750_T001	660
Zm00001eb175760_T002	2086
Zm00001eb175780_T001	1716
Zm00001eb175790_T001	444
Zm00001eb175810_T002	2320
Zm00001eb175820_T001	759
Zm00001eb175830_T001	1509
Zm00001eb175840_T003	2567
Zm00001eb175850_T001	3217
Zm00001eb175860_T001	1837
Zm00001eb175870_T001	243
Zm00001eb175880_T001	1145
Zm00001eb175890_T002	1863
Zm00001eb175910_T001	234
Zm00001eb175920_T001	371
Zm00001eb175940_T001	1588
Zm00001eb175950_T001	1580
Zm00001eb175960_T002	2641
Zm00001eb175970_T001	2259
Zm00001eb175980_T001	2295
Zm00001eb175990_T001	475
Zm00001eb176000_T001	845
Zm00001eb176010_T001	592
Zm00001eb176020_T001	414
Zm00001eb176030_T002	3490
Zm00001eb176040_T001	1372
Zm00001eb176050_T002	1499
Zm00001eb176060_T001	465
Zm00001eb176070_T001	1272
Zm00001eb176090_T001	1727
Zm00001eb176100_T001	481
Zm00001eb176110_T003	2270
Zm00001eb176120_T001	908
Zm00001eb176130_T001	851
Zm00001eb176140_T001	393
Zm00001eb176150_T001	636
Zm00001eb176160_T001	1768
Zm00001eb176170_T001	1750
Zm00001eb176180_T001	428
Zm00001eb176190_T001	1069
Zm00001eb176200_T004	3107
Zm00001eb176210_T001	1358
Zm00001eb176220_T001	1443
Zm00001eb176230_T001	417
Zm00001eb176240_T001	249
Zm00001eb176250_T001	944
Zm00001eb176260_T001	1274
Zm00001eb176270_T002	1302
Zm00001eb176280_T001	537
Zm00001eb176290_T001	426
Zm00001eb176300_T004	4120
Zm00001eb176310_T001	1768
Zm00001eb176340_T002	4276
Zm00001eb176350_T001	1619
Zm00001eb176360_T001	567
Zm00001eb176370_T001	2170
Zm00001eb176380_T001	2392
Zm00001eb176390_T001	1092
Zm00001eb176400_T001	1848
Zm00001eb176410_T002	1353
Zm00001eb176420_T001	2223
Zm00001eb176440_T001	1929
Zm00001eb176460_T002	1597
Zm00001eb176470_T002	3215
Zm00001eb176480_T001	1716
Zm00001eb176490_T001	1766
Zm00001eb176500_T001	483
Zm00001eb176520_T001	1838
Zm00001eb176530_T001	531
Zm00001eb176540_T001	2164
Zm00001eb176580_T001	351
Zm00001eb176590_T001	2594
Zm00001eb176600_T001	1341
Zm00001eb176610_T001	1134
Zm00001eb176620_T001	1533
Zm00001eb176640_T001	324
Zm00001eb176650_T001	1221
Zm00001eb176660_T001	1691
Zm00001eb176670_T001	2894
Zm00001eb176680_T003	2408
Zm00001eb176690_T001	1609
Zm00001eb176700_T001	1334
Zm00001eb176710_T001	1997
Zm00001eb176720_T001	2324
Zm00001eb176730_T001	2483
Zm00001eb176740_T001	2542
Zm00001eb176750_T003	5145
Zm00001eb176760_T002	2228
Zm00001eb176770_T001	2376
Zm00001eb176780_T001	981
Zm00001eb176790_T001	801
Zm00001eb176800_T001	3265
Zm00001eb176810_T001	1779
Zm00001eb176820_T001	1072
Zm00001eb176830_T001	225
Zm00001eb176840_T001	1114
Zm00001eb176850_T001	1627
Zm00001eb176860_T001	639
Zm00001eb176870_T001	822
Zm00001eb176880_T002	2498
Zm00001eb176890_T001	534
Zm00001eb176900_T001	927
Zm00001eb176930_T001	548
Zm00001eb176940_T001	799
Zm00001eb176950_T001	749
Zm00001eb176980_T001	4339
Zm00001eb176990_T001	361
Zm00001eb177000_T001	2186
Zm00001eb177010_T001	882
Zm00001eb177020_T001	2933
Zm00001eb177030_T001	366
Zm00001eb177040_T001	411
Zm00001eb177060_T004	4479
Zm00001eb177070_T001	1996
Zm00001eb177080_T001	990
Zm00001eb177090_T001	998
Zm00001eb177100_T001	2839
Zm00001eb177110_T001	1086
Zm00001eb177120_T001	2007
Zm00001eb177130_T001	535
Zm00001eb177140_T001	480
Zm00001eb177150_T001	6177
Zm00001eb177170_T001	1291
Zm00001eb177180_T001	1144
Zm00001eb177190_T001	3114
Zm00001eb177200_T001	724
Zm00001eb177220_T001	228
Zm00001eb177230_T002	2757
Zm00001eb177240_T001	1985
Zm00001eb177260_T001	363
Zm00001eb177270_T001	847
Zm00001eb177280_T001	1576
Zm00001eb177290_T004	2526
Zm00001eb177300_T001	3290
Zm00001eb177310_T001	1128
Zm00001eb177330_T001	1869
Zm00001eb177340_T001	2190
Zm00001eb177350_T001	407
Zm00001eb177360_T001	1380
Zm00001eb177370_T001	1528
Zm00001eb177380_T003	2639
Zm00001eb177390_T004	1914
Zm00001eb177410_T001	1477
Zm00001eb177420_T001	2060
Zm00001eb177430_T001	1062
Zm00001eb177440_T003	1485
Zm00001eb177450_T003	4104
Zm00001eb177460_T001	309
Zm00001eb177470_T001	600
Zm00001eb177480_T001	1825
Zm00001eb177490_T001	2714
Zm00001eb177520_T001	5094
Zm00001eb177530_T001	3216
Zm00001eb177540_T001	312
Zm00001eb177550_T001	834
Zm00001eb177560_T001	1791
Zm00001eb177570_T001	1612
Zm00001eb177580_T001	1726
Zm00001eb177590_T001	315
Zm00001eb177600_T001	849
Zm00001eb177610_T001	1655
Zm00001eb177620_T001	2406
Zm00001eb177630_T003	1155
Zm00001eb177640_T001	3302
Zm00001eb177660_T002	1575
Zm00001eb177670_T002	2398
Zm00001eb177680_T001	414
Zm00001eb177690_T002	2944
Zm00001eb177710_T001	456
Zm00001eb177720_T001	588
Zm00001eb177730_T001	1415
Zm00001eb177740_T001	1377
Zm00001eb177750_T001	2028
Zm00001eb177760_T001	2423
Zm00001eb177780_T001	684
Zm00001eb177810_T001	481
Zm00001eb177820_T001	1794
Zm00001eb177830_T001	2227
Zm00001eb177850_T001	1359
Zm00001eb177870_T001	1251
Zm00001eb177880_T001	807
Zm00001eb177890_T001	1185
Zm00001eb177900_T001	1585
Zm00001eb177910_T001	1014
Zm00001eb177920_T002	693
Zm00001eb177930_T001	1320
Zm00001eb177940_T001	3204
Zm00001eb177950_T001	699
Zm00001eb177960_T001	336
Zm00001eb177970_T001	781
Zm00001eb177980_T001	1628
Zm00001eb178000_T001	2578
Zm00001eb178010_T001	794
Zm00001eb178020_T002	720
Zm00001eb178030_T001	1237
Zm00001eb178040_T001	3419
Zm00001eb178050_T001	1304
Zm00001eb178060_T001	899
Zm00001eb178070_T001	1516
Zm00001eb178080_T001	252
Zm00001eb178090_T001	252
Zm00001eb178110_T002	1453
Zm00001eb178120_T002	2257
Zm00001eb178130_T004	2303
Zm00001eb178140_T001	1292
Zm00001eb178150_T001	432
Zm00001eb178160_T001	1506
Zm00001eb178170_T001	1306
Zm00001eb178180_T001	1365
Zm00001eb178190_T002	1446
Zm00001eb178210_T001	1269
Zm00001eb178220_T001	641
Zm00001eb178230_T001	1201
Zm00001eb178240_T001	1779
Zm00001eb178250_T001	1497
Zm00001eb178260_T001	573
Zm00001eb178270_T001	1885
Zm00001eb178280_T001	3228
Zm00001eb178290_T004	1739
Zm00001eb178310_T001	417
Zm00001eb178320_T001	2608
Zm00001eb178330_T001	3006
Zm00001eb178340_T001	1553
Zm00001eb178350_T001	1156
Zm00001eb178360_T001	2098
Zm00001eb178370_T001	1025
Zm00001eb178390_T001	498
Zm00001eb178400_T001	3820
Zm00001eb178410_T001	1137
Zm00001eb178440_T001	792
Zm00001eb178450_T001	1702
Zm00001eb178460_T001	1571
Zm00001eb178470_T004	1414
Zm00001eb178490_T002	3411
Zm00001eb178500_T001	1460
Zm00001eb178510_T001	969
Zm00001eb178520_T003	3230
Zm00001eb178540_T003	2039
Zm00001eb178550_T001	1371
Zm00001eb178560_T001	809
Zm00001eb178570_T001	950
Zm00001eb178580_T002	1837
Zm00001eb178590_T001	1843
Zm00001eb178600_T001	1049
Zm00001eb178610_T001	1751
Zm00001eb178620_T001	900
Zm00001eb178640_T001	396
Zm00001eb178650_T003	1336
Zm00001eb178660_T001	323
Zm00001eb178670_T002	3404
Zm00001eb178680_T001	3195
Zm00001eb178690_T002	1485
Zm00001eb178700_T002	1271
Zm00001eb178710_T001	2715
Zm00001eb178740_T001	1438
Zm00001eb178750_T001	1647
Zm00001eb178760_T001	630
Zm00001eb178770_T001	2593
Zm00001eb178780_T001	1490
Zm00001eb178800_T001	1467
Zm00001eb178810_T001	2665
Zm00001eb178820_T004	1965
Zm00001eb178840_T001	1042
Zm00001eb178850_T001	619
Zm00001eb178860_T001	1125
Zm00001eb178880_T001	792
Zm00001eb178890_T001	3604
Zm00001eb178900_T001	1697
Zm00001eb178910_T001	1662
Zm00001eb178920_T001	1548
Zm00001eb178930_T002	1086
Zm00001eb178940_T001	1466
Zm00001eb178950_T002	2489
Zm00001eb178960_T005	1953
Zm00001eb178980_T001	510
Zm00001eb178990_T001	2463
Zm00001eb179000_T001	1650
Zm00001eb179010_T001	2909
Zm00001eb179020_T002	3278
Zm00001eb179030_T001	1236
Zm00001eb179040_T001	1266
Zm00001eb179050_T001	1533
Zm00001eb179060_T001	282
Zm00001eb179070_T001	2342
Zm00001eb179080_T002	2047
Zm00001eb179090_T002	1280
Zm00001eb179100_T001	1842
Zm00001eb179120_T003	2849
Zm00001eb179130_T002	1088
Zm00001eb179140_T001	1974
Zm00001eb179160_T001	2766
Zm00001eb179170_T007	2016
Zm00001eb179180_T002	1341
Zm00001eb179190_T004	1999
Zm00001eb179200_T003	2302
Zm00001eb179210_T002	838
Zm00001eb179220_T001	646
Zm00001eb179230_T001	1267
Zm00001eb179240_T001	1729
Zm00001eb179250_T001	492
Zm00001eb179260_T001	1191
Zm00001eb179280_T001	1107
Zm00001eb179290_T002	1803
Zm00001eb179310_T003	2154
Zm00001eb179320_T001	2322
Zm00001eb179330_T004	1461
Zm00001eb179340_T002	1671
Zm00001eb179350_T001	731
Zm00001eb179360_T001	813
Zm00001eb179370_T001	354
Zm00001eb179380_T001	354
Zm00001eb179390_T001	2178
Zm00001eb179400_T001	697
Zm00001eb179420_T001	684
Zm00001eb179430_T001	318
Zm00001eb179440_T001	1223
Zm00001eb179450_T001	594
Zm00001eb179460_T001	1911
Zm00001eb179470_T001	6300
Zm00001eb179480_T001	834
Zm00001eb179490_T001	1314
Zm00001eb179510_T003	1803
Zm00001eb179520_T001	300
Zm00001eb179530_T004	2614
Zm00001eb179540_T001	1787
Zm00001eb179550_T001	717
Zm00001eb179560_T001	1193
Zm00001eb179570_T001	956
Zm00001eb179590_T001	1504
Zm00001eb179600_T003	1359
Zm00001eb179610_T001	619
Zm00001eb179620_T001	225
Zm00001eb179630_T001	975
Zm00001eb179640_T001	1645
Zm00001eb179650_T001	1493
Zm00001eb179660_T003	2082
Zm00001eb179670_T001	1020
Zm00001eb179680_T001	1673
Zm00001eb179690_T002	1792
Zm00001eb179700_T001	1936
Zm00001eb179710_T001	2305
Zm00001eb179730_T001	2426
Zm00001eb179740_T001	1146
Zm00001eb179750_T001	1018
Zm00001eb179760_T001	1158
Zm00001eb179770_T001	528
Zm00001eb179780_T002	1625
Zm00001eb179790_T001	1949
Zm00001eb179800_T001	609
Zm00001eb179810_T001	2229
Zm00001eb179820_T002	1242
Zm00001eb179830_T001	1387
Zm00001eb179840_T001	2738
Zm00001eb179850_T001	719
Zm00001eb179870_T001	1832
Zm00001eb179890_T001	463
Zm00001eb179900_T001	2007
Zm00001eb179910_T001	276
Zm00001eb179920_T001	434
Zm00001eb179930_T001	2280
Zm00001eb179940_T003	1153
Zm00001eb179950_T001	654
Zm00001eb179960_T001	1587
Zm00001eb179970_T001	1311
Zm00001eb179980_T001	339
Zm00001eb179990_T001	336
Zm00001eb180000_T001	774
Zm00001eb180010_T001	273
Zm00001eb180020_T001	636
Zm00001eb180040_T001	297
Zm00001eb180050_T001	306
Zm00001eb180060_T002	2044
Zm00001eb180070_T001	1884
Zm00001eb180080_T001	2243
Zm00001eb180090_T001	510
Zm00001eb180100_T001	1835
Zm00001eb180110_T001	374
Zm00001eb180120_T001	516
Zm00001eb180130_T003	2675
Zm00001eb180140_T001	414
Zm00001eb180150_T002	2282
Zm00001eb180160_T001	1143
Zm00001eb180170_T001	597
Zm00001eb180180_T001	2090
Zm00001eb180190_T001	684
Zm00001eb180210_T001	1140
Zm00001eb180220_T002	2639
Zm00001eb180230_T001	701
Zm00001eb180240_T001	841
Zm00001eb180250_T001	762
Zm00001eb180260_T003	2749
Zm00001eb180270_T001	354
Zm00001eb180280_T001	477
Zm00001eb180290_T001	3601
Zm00001eb180320_T001	1057
Zm00001eb180330_T001	1512
Zm00001eb180340_T001	847
Zm00001eb180350_T001	1984
Zm00001eb180360_T001	1657
Zm00001eb180370_T001	456
Zm00001eb180380_T001	356
Zm00001eb180400_T001	414
Zm00001eb180420_T003	1847
Zm00001eb180430_T001	294
Zm00001eb180440_T001	1327
Zm00001eb180450_T001	817
Zm00001eb180460_T001	2856
Zm00001eb180470_T002	1391
Zm00001eb180480_T001	2265
Zm00001eb180490_T004	1713
Zm00001eb180500_T001	615
Zm00001eb180510_T001	621
Zm00001eb180520_T002	3927
Zm00001eb180540_T003	1514
Zm00001eb180570_T001	2523
Zm00001eb180590_T001	1643
Zm00001eb180610_T001	609
Zm00001eb180620_T001	264
Zm00001eb180630_T001	678
Zm00001eb180650_T001	1544
Zm00001eb180660_T001	936
Zm00001eb180670_T001	4177
Zm00001eb180680_T004	1976
Zm00001eb180690_T001	998
Zm00001eb180710_T001	462
Zm00001eb180720_T001	1456
Zm00001eb180730_T001	291
Zm00001eb180740_T001	388
Zm00001eb180750_T001	546
Zm00001eb180760_T001	510
Zm00001eb180780_T001	1785
Zm00001eb180790_T002	4115
Zm00001eb180800_T001	1628
Zm00001eb180810_T001	2183
Zm00001eb180820_T001	459
Zm00001eb180830_T004	1480
Zm00001eb180840_T001	327
Zm00001eb180850_T002	2168
Zm00001eb180860_T001	303
Zm00001eb180880_T001	1355
Zm00001eb180890_T001	2387
Zm00001eb180900_T001	3448
Zm00001eb180910_T002	1149
Zm00001eb180920_T001	1094
Zm00001eb180930_T001	1268
Zm00001eb180950_T001	401
Zm00001eb180960_T001	330
Zm00001eb180970_T001	210
Zm00001eb180980_T001	330
Zm00001eb180990_T001	360
Zm00001eb181000_T001	1019
Zm00001eb181010_T001	1502
Zm00001eb181020_T001	2008
Zm00001eb181030_T001	1251
Zm00001eb181040_T001	1951
Zm00001eb181050_T001	813
Zm00001eb181060_T001	303
Zm00001eb181070_T001	615
Zm00001eb181080_T001	1013
Zm00001eb181090_T001	479
Zm00001eb181100_T001	2342
Zm00001eb181110_T001	306
Zm00001eb181120_T004	4740
Zm00001eb181130_T001	314
Zm00001eb181140_T001	1887
Zm00001eb181150_T002	2120
Zm00001eb181160_T001	1756
Zm00001eb181170_T001	285
Zm00001eb181190_T001	312
Zm00001eb181200_T001	480
Zm00001eb181210_T001	991
Zm00001eb181220_T001	480
Zm00001eb181230_T004	2080
Zm00001eb181240_T001	210
Zm00001eb181260_T001	946
Zm00001eb181270_T001	1148
Zm00001eb181280_T001	1239
Zm00001eb181290_T001	1693
Zm00001eb181300_T001	701
Zm00001eb181310_T001	660
Zm00001eb181320_T002	1314
Zm00001eb181330_T001	817
Zm00001eb181340_T001	660
Zm00001eb181350_T001	1236
Zm00001eb181360_T001	1001
Zm00001eb181370_T001	2550
Zm00001eb181380_T001	444
Zm00001eb181390_T001	1116
Zm00001eb181400_T001	888
Zm00001eb181410_T001	962
Zm00001eb181420_T001	1909
Zm00001eb181430_T003	829
Zm00001eb181460_T001	282
Zm00001eb181490_T001	642
Zm00001eb181500_T001	594
Zm00001eb181510_T001	2320
Zm00001eb181520_T001	450
Zm00001eb181530_T002	1303
Zm00001eb181550_T004	1668
Zm00001eb181570_T001	742
Zm00001eb181580_T001	2520
Zm00001eb181590_T001	750
Zm00001eb181600_T001	852
Zm00001eb181610_T001	632
Zm00001eb181620_T001	444
Zm00001eb181630_T001	750
Zm00001eb181640_T001	651
Zm00001eb181650_T001	1893
Zm00001eb181660_T001	1999
Zm00001eb181670_T001	765
Zm00001eb181680_T001	765
Zm00001eb181690_T002	2273
Zm00001eb181710_T001	216
Zm00001eb181720_T001	273
Zm00001eb181730_T001	1019
Zm00001eb181740_T001	894
Zm00001eb181750_T001	762
Zm00001eb181760_T001	2310
Zm00001eb181770_T001	420
Zm00001eb181780_T001	311
Zm00001eb181790_T001	820
Zm00001eb181800_T001	1479
Zm00001eb181810_T001	1146
Zm00001eb181820_T001	1427
Zm00001eb181830_T001	342
Zm00001eb181840_T001	1981
Zm00001eb181850_T001	3998
Zm00001eb181860_T003	3084
Zm00001eb181880_T001	2514
Zm00001eb181890_T001	543
Zm00001eb181900_T001	855
Zm00001eb181920_T001	954
Zm00001eb181930_T001	366
Zm00001eb181940_T001	1715
Zm00001eb181950_T001	710
Zm00001eb181960_T001	2906
Zm00001eb181970_T001	1398
Zm00001eb181980_T003	1653
Zm00001eb181990_T001	2356
Zm00001eb182000_T001	1952
Zm00001eb182010_T002	4371
Zm00001eb182020_T001	1528
Zm00001eb182030_T001	750
Zm00001eb182040_T001	354
Zm00001eb182050_T001	585
Zm00001eb182070_T001	2689
Zm00001eb182080_T001	630
Zm00001eb182090_T003	1539
Zm00001eb182100_T001	411
Zm00001eb182110_T001	300
Zm00001eb182120_T001	458
Zm00001eb182130_T002	1555
Zm00001eb182140_T001	297
Zm00001eb182150_T001	798
Zm00001eb182160_T001	345
Zm00001eb182170_T001	321
Zm00001eb182180_T001	327
Zm00001eb182190_T001	300
Zm00001eb182200_T001	683
Zm00001eb182210_T001	1097
Zm00001eb182260_T002	2976
Zm00001eb182270_T001	483
Zm00001eb182290_T001	1631
Zm00001eb182300_T001	582
Zm00001eb182310_T001	2152
Zm00001eb182320_T001	564
Zm00001eb182330_T001	2458
Zm00001eb182340_T001	1059
Zm00001eb182360_T001	906
Zm00001eb182370_T001	486
Zm00001eb182380_T003	2394
Zm00001eb182400_T001	1053
Zm00001eb182410_T001	1233
Zm00001eb182430_T001	854
Zm00001eb182440_T001	774
Zm00001eb182450_T001	367
Zm00001eb182460_T003	1271
Zm00001eb182470_T003	1179
Zm00001eb182480_T001	1447
Zm00001eb182490_T001	1444
Zm00001eb182520_T001	312
Zm00001eb182530_T001	366
Zm00001eb182540_T002	2443
Zm00001eb182550_T001	1132
Zm00001eb182560_T001	517
Zm00001eb182570_T001	303
Zm00001eb182580_T001	573
Zm00001eb182590_T001	1241
Zm00001eb182600_T001	489
Zm00001eb182610_T001	708
